Year,"Fuel Type",State,"Number of Vehicles","Fuel Consumed","Weight Class","Vehicle Type","Engine Configuration","Fleet Estimates",ST
2003,"Liquefied Natural Gas (LNG)",Wyoming,0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",WY
2003,"Liquefied Natural Gas (LNG)",Wyoming,0,0,"Medium Duty",Pickups,Dedicated,"Transit Agencies",WY
2003,"Liquefied Natural Gas (LNG)",Wyoming,0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",WY
2003,"Liquefied Natural Gas (LNG)",Wyoming,0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",WY
2003,"Liquefied Natural Gas (LNG)",Wyoming,0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",WY
2003,"Liquefied Natural Gas (LNG)",Wyoming,0,0,"Medium Duty",Trucks,Dedicated,"Transit Agencies",WY
2003,"Liquefied Natural Gas (LNG)",Wyoming,0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",WY
2003,"Liquefied Natural Gas (LNG)",Wyoming,0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",WY
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Trucks,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Compact)",Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",Motorcycles,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Low Speed Vehicles",Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Medium Duty",Pickups,Dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Medium Duty",Trucks,Dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Trucks,Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Compact)",Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty",Motorcycles,Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Low Speed Vehicles",Dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",WI
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",SUVs,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",Trucks,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",Trucks,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",Trucks,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty",Trucks,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Vans (Minivans)",Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Light Duty","Vans (Minivans)",Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Medium Duty",Pickups,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Medium Duty",Pickups,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Medium Duty",Trucks,Dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Jersey",0,0,"Medium Duty",Trucks,Non-dedicated,"Transit Agencies",NJ
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)","New Mexico",0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",NM
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Buses,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Trucks,Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Heavy Duty",Trucks,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Compact)",Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Compact)",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Fullsize)",Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Fullsize)",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Midsize)",Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Automobiles (Midsize)",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty",Motorcycles,Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty",Motorcycles,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Low Speed Vehicles",Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Low Speed Vehicles",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Other Vehicles",Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty","Other Vehicles",Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty",Pickups,Dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Pennsylvania,0,0,"Light Duty",Pickups,Non-dedicated,"Transit Agencies",PA
2003,"Liquefied Natural Gas (LNG)",Wisconsin,0,0,"Light Duty",SUVs,Non-dedicated,"Transit Agencies",WI
